date,year,month,operating_airline,operating_airline_iata_code,published_airline,published_airline_iata_code,geo_summary,geo_region,landing_aircraft_type,aircraft_body_type,aircraft_manufacturer,aircraft_model,landing_count,total_landed_weight
2006-11-01,2006.0,11.0,Southern Air,9S,Southern Air,9S,Domestic,US,Freighter,Wide Body,Boeing,747,1.0,630000.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,1814.0,46801200.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,17.0,1275000.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,121.0,8107000.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,345.0,23115000.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,107.0,5029000.0
2006-11-01,2006.0,11.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,831.0,39057000.0
2006-11-01,2006.0,11.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,30.0,13771500.0
2006-11-01,2006.0,11.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,4.0,2548000.0
2006-11-01,2006.0,11.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,9.0,5780000.0
2006-11-01,2006.0,11.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,12.0,5026800.0
2006-11-01,2006.0,11.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,22.0,13860000.0
2006-11-01,2006.0,11.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Passenger,Wide Body,Airbus,A330,30.0,12036000.0
2006-11-01,2006.0,11.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,148.0,21045600.0
2006-11-01,2006.0,11.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,30.0,4032000.0
2006-11-01,2006.0,11.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,60.0,11880000.0
2006-11-01,2006.0,11.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,62.0,13888000.0
2006-11-01,2006.0,11.0,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,44.0,27720000.0
2006-11-01,2006.0,11.0,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,30.0,3900000.0
2006-11-01,2006.0,11.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,45.0,6399000.0
2006-11-01,2006.0,11.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,27.0,3631500.0
2006-11-01,2006.0,11.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,30.0,17130000.0
2006-11-01,2006.0,11.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,17.0,7820000.0
2006-11-01,2006.0,11.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,19.0,12388000.0
2006-11-01,2006.0,11.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,10.0,6530000.0
2006-11-01,2006.0,11.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,4.0,640000.0
2006-11-01,2006.0,11.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,20.0,3223000.0
2006-11-01,2006.0,11.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,17.0,10710000.0
2006-11-01,2006.0,11.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,30.0,13200000.0
2006-11-01,2006.0,11.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,48.0,30240000.0
2006-11-01,2006.0,11.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,30.0,9600000.0
2006-11-01,2006.0,11.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,139.0,18695500.0
2006-11-01,2006.0,11.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,134.0,16951000.0
2006-11-01,2006.0,11.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,26.0,12519000.0
2006-11-01,2006.0,11.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,1.0,424000.0
2006-11-01,2006.0,11.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,46.0,17250000.0
2006-11-01,2006.0,11.0,Evergreen International Airlines,EZ,Evergreen International Airlines,EZ,International,Asia,Freighter,Wide Body,Boeing,747,2.0,1170000.0
2006-11-01,2006.0,11.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,51.0,32130000.0
2006-11-01,2006.0,11.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,52.0,18200000.0
2006-11-01,2006.0,11.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,2.0,640000.0
2006-11-01,2006.0,11.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,69.0,20355000.0
2006-11-01,2006.0,11.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,189.0,37422000.0
2006-11-01,2006.0,11.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,50.0,7200000.0
2006-11-01,2006.0,11.0,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,17.0,8015500.0
2006-11-01,2006.0,11.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,27.0,17982000.0
2006-11-01,2006.0,11.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,30.0,18900000.0
2006-11-01,2006.0,11.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,16.0,10656000.0
2006-11-01,2006.0,11.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,58.0,36540000.0
2006-11-01,2006.0,11.0,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,28.0,1876000.0
2006-11-01,2006.0,11.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,17.0,7820000.0
2006-11-01,2006.0,11.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Piper,PA-31,1.0,7000.0
2006-11-01,2006.0,11.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Regional Jet,LearJet,35A,1.0,15300.0
2006-11-01,2006.0,11.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,109.0,4501700.0
2006-11-01,2006.0,11.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,130.0,16900000.0
2006-11-01,2006.0,11.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,376.0,48880000.0
2006-11-01,2006.0,11.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,184.0,57040000.0
2006-11-01,2006.0,11.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,85.0,22950000.0
2006-11-01,2006.0,11.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,12.0,6648000.0
2006-11-01,2006.0,11.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,18.0,8280000.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,18.0,2633400.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,58.0,8485400.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,24.0,3456000.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,23.0,3312000.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,31.0,4005200.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,1.0,129200.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,72.0,9302400.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,59.0,7139000.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,85.0,10285000.0
2006-11-01,2006.0,11.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,353.0,42713000.0
2006-11-01,2006.0,11.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,60.0,7680000.0
2006-11-01,2006.0,11.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,17.0,7990000.0
2006-11-01,2006.0,11.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,9.0,5670000.0
2006-11-01,2006.0,11.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,30.0,12562600.0
2006-11-01,2006.0,11.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,21.0,13230000.0
2006-11-01,2006.0,11.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,28.0,4662000.0
2006-11-01,2006.0,11.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,4.0,568800.0
2006-11-01,2006.0,11.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,41.0,5830200.0
2006-11-01,2006.0,11.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,125.0,16812500.0
2006-11-01,2006.0,11.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,737,1.0,146300.0
2006-11-01,2006.0,11.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,29.0,2958000.0
2006-11-01,2006.0,11.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-8,1.0,267000.0
2006-11-01,2006.0,11.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,247.0,48906000.0
2006-11-01,2006.0,11.0,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,83.0,5561000.0
2006-11-01,2006.0,11.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,757,36.0,7128000.0
2006-11-01,2006.0,11.0,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Freighter,Wide Body,Boeing,747,9.0,5994000.0
2006-11-01,2006.0,11.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,54.0,7673900.0
2006-11-01,2006.0,11.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,199.0,34128500.0
2006-11-01,2006.0,11.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,737,91.0,10384400.0
2006-11-01,2006.0,11.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A319,232.0,31952000.0
2006-10-01,2006.0,10.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,181.0,35838000.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,286.0,85800000.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,4.0,792000.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1100.0,217800000.0
2006-10-01,2006.0,10.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A319,213.0,29333400.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,58.0,36540000.0
2006-10-01,2006.0,10.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,47.0,17625000.0
2006-10-01,2006.0,10.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,11.0,1760000.0
2006-10-01,2006.0,10.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,747,4.0,2608000.0
2006-10-01,2006.0,10.0,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,6.0,3780000.0
2006-10-01,2006.0,10.0,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,10.0,1640000.0
2006-10-01,2006.0,10.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,16.0,10080000.0
2006-10-01,2006.0,10.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,54.0,34020000.0
2006-10-01,2006.0,10.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,34.0,4573000.0
2006-10-01,2006.0,10.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,52.0,18200000.0
2006-10-01,2006.0,10.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,31.0,13640000.0
2006-10-01,2006.0,10.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,90.0,26550000.0
2006-10-01,2006.0,10.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,52.0,7488000.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,35.0,6930000.0
2006-10-01,2006.0,10.0,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,18.0,8487000.0
2006-10-01,2006.0,10.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,26.0,17316000.0
2006-10-01,2006.0,10.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-10-01,2006.0,10.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-10-01,2006.0,10.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-10-01,2006.0,10.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,27.0,3839400.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,263.0,37872000.0
2006-10-01,2006.0,10.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,15.0,9990000.0
2006-10-01,2006.0,10.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,62.0,39060000.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,24.0,5376000.0
2006-10-01,2006.0,10.0,Atlantic Southeast Airlines,EV,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,31.0,2077000.0
2006-10-01,2006.0,10.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,18.0,8280000.0
2006-10-01,2006.0,10.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,4.0,2664000.0
2006-10-01,2006.0,10.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,148.0,6097600.0
2006-10-01,2006.0,10.0,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Freighter,Wide Body,Boeing,747,8.0,5328000.0
2006-10-01,2006.0,10.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,36.0,22680000.0
2006-10-01,2006.0,10.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,31.0,4532000.0
2006-10-01,2006.0,10.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,174.0,22620000.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,3.0,441900.0
2006-10-01,2006.0,10.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A318,2.0,253600.0
2006-10-01,2006.0,10.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,31.0,17701000.0
2006-10-01,2006.0,10.0,Spirit Airlines,NK,Spirit Airlines,NK,Domestic,US,Passenger,Narrow Body,Airbus,A319,31.0,4271800.0
2006-10-01,2006.0,10.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-10-01,2006.0,10.0,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,88.0,5896000.0
2006-10-01,2006.0,10.0,Southern Air,9S,Southern Air,9S,Domestic,US,Freighter,Wide Body,Boeing,747,1.0,630000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,2001.0,51625800.0
2006-10-01,2006.0,10.0,Icelandair,FI,Icelandair,FI,International,Europe,Passenger,Wide Body,Boeing,767,5.0,1600000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,31.0,2325000.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,20.0,2560000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,121.0,8107000.0
2006-10-01,2006.0,10.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,53.0,6042000.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,30.0,4266000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,332.0,22244000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,109.0,5123000.0
2006-10-01,2006.0,10.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,917.0,43099000.0
2006-10-01,2006.0,10.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,31.0,14229000.0
2006-10-01,2006.0,10.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2006-10-01,2006.0,10.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,6.0,3822000.0
2006-10-01,2006.0,10.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,7.0,4476000.0
2006-10-01,2006.0,10.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,10.0,4189000.0
2006-10-01,2006.0,10.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,23.0,14490000.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Passenger,Wide Body,Airbus,A330,30.0,12036000.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,42.0,5972400.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,58.0,7795200.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,137.0,27126000.0
2006-10-01,2006.0,10.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,31.0,9920000.0
2006-10-01,2006.0,10.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,33.0,4692600.0
2006-10-01,2006.0,10.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,152.0,20444000.0
2006-10-01,2006.0,10.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,18.0,8280000.0
2006-10-01,2006.0,10.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,135.0,17077500.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,100.0,22400000.0
2006-10-01,2006.0,10.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Freighter,Wide Body,Boeing,747,1.0,630000.0
