Date,Year,Month,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Landing Count,Total Landed Weight
8/1/2012,2012,8,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,77,10356500
8/1/2012,2012,8,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,59,8389800
8/1/2012,2012,8,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,17,2417400
8/1/2012,2012,8,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,34,5831000
8/1/2012,2012,8,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,122,11834000
8/1/2012,2012,8,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,22,572000
8/1/2012,2012,8,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,31,19530000
8/1/2012,2012,8,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,31,18228050
8/1/2012,2012,8,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,31,14263100
8/1/2012,2012,8,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,21,13230000
8/1/2012,2012,8,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,1,470000
8/1/2012,2012,8,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,172,22016000
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,195,23595000
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,54,6534000
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,103,13307600
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,6,775200
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,38,5472000
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,1,144000
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,12,1755600
8/1/2012,2012,8,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,1,146300
8/1/2012,2012,8,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,31,17174000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,626,90144000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,71,14058000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,117,31590000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,69,21390000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,51,6630000
8/1/2012,2012,8,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,26,3380000
8/1/2012,2012,8,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,16,174400
8/1/2012,2012,8,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,9,101700
8/1/2012,2012,8,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,31,434000
8/1/2012,2012,8,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,31,14260000
8/1/2012,2012,8,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,767,23,6256000
8/1/2012,2012,8,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,62,39060000
8/1/2012,2012,8,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,31,19530000
8/1/2012,2012,8,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,777,31,17143000
8/1/2012,2012,8,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,31,19530000
8/1/2012,2012,8,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,25,16650000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,176,25748800
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,431,85338000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,24,5376000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,101,29795000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,5,1600000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Boeing,767,31,9920000
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,35,4706835
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,91,12940018
8/1/2012,2012,8,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,63,8946000
8/1/2012,2012,8,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,747,9,5868000
8/1/2012,2012,8,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,777,53,29362000
8/1/2012,2012,8,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A300,1,308700
8/1/2012,2012,8,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,16,4286400
8/1/2012,2012,8,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,6,1640400
8/1/2012,2012,8,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,31,3921500
8/1/2012,2012,8,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,83,11163500
8/1/2012,2012,8,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,33,4692534
8/1/2012,2012,8,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,1,320000
8/1/2012,2012,8,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A330,31,12431000
8/1/2012,2012,8,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,777,31,14353000
8/1/2012,2012,8,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,357,50765400
8/1/2012,2012,8,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,747,31,19490320
8/1/2012,2012,8,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,1,630000
8/1/2012,2012,8,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,13,8489000
8/1/2012,2012,8,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,5,3260000
8/1/2012,2012,8,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,13,9895000
8/1/2012,2012,8,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,1,460000
8/1/2012,2012,8,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,30,16620000
8/1/2012,2012,8,LAN Peru,LP,LAN Peru,LP,International,South America,Passenger,Wide Body,Boeing,767,13,4160000
8/1/2012,2012,8,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,31,17701000
8/1/2012,2012,8,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A380,31,26722000
8/1/2012,2012,8,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,19,12388000
8/1/2012,2012,8,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,7,5327000
8/1/2012,2012,8,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,30,18900000
8/1/2012,2012,8,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,1,418874
8/1/2012,2012,8,Servisair,,Servisair,,Domestic,US,Passenger,Narrow Body,Boeing,737,1,146000
8/1/2012,2012,8,Servisair,,Servisair,,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,1,128000
8/1/2012,2012,8,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,62,34348000
8/1/2012,2012,8,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,1371,64437000
8/1/2012,2012,8,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,64,3008000
8/1/2012,2012,8,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,979,65593000
8/1/2012,2012,8,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,158,10586000
8/1/2012,2012,8,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,247,16549000
8/1/2012,2012,8,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,122,9162200
8/1/2012,2012,8,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,1939,50026200
8/1/2012,2012,8,Southern Air,9S,Southern Air,9S,Domestic,US,Freighter,Wide Body,Boeing,747,10,6520000
8/1/2012,2012,8,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,310,35340000
8/1/2012,2012,8,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,92,10120000
8/1/2012,2012,8,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,893,114304000
8/1/2012,2012,8,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,39,5038800
8/1/2012,2012,8,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,10,1462700
8/1/2012,2012,8,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,31,12985218
8/1/2012,2012,8,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,13,1787500
8/1/2012,2012,8,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,44,6256800
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,99,12754800
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,666,97224200
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,38,5597400
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,177,27842100
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,29,5742000
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,124,27776000
8/1/2012,2012,8,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,30,10500000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,6,774000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,29,4235800
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,30,4389000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,1,147300
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,3,471900
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,2,1260000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,154,97020000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,32,20160000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,31,19530000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1257,248886000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,236,75520000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,67,29815000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,6,2760000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,62,28520000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,91,41860000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,730,100521000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,75,10327500
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,80,11016000
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,1092,155282400
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,48,6825600
8/1/2012,2012,8,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,75,10665000
8/1/2012,2012,8,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,373,51394551
8/1/2012,2012,8,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A319,12,1653444
8/1/2012,2012,8,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,1150,163633524
8/1/2012,2012,8,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,110,15846814
8/1/2012,2012,8,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,31,19530000
8/1/2012,2012,8,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A340,7,2896880
8/1/2012,2012,8,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A340,7,3997000
8/1/2012,2012,8,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,23,2771500
8/1/2012,2012,8,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,8,1033600
8/1/2012,2012,8,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,31,4535300
8/1/2012,2012,8,World Airways,WO,World Airways,WO,Domestic,US,Freighter,Wide Body,Boeing,747,13,8476000
8/1/2012,2012,8,XL Airways France,SE,XL Airways France,SE,International,Europe,Passenger,Wide Body,Airbus,A330,8,3171048
8/1/2012,2012,8,Emirates,EK,Emirates,EK,International,Middle East,Passenger,Wide Body,Boeing,777,31,17173969
7/1/2012,2012,7,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,31,14263100
7/1/2012,2012,7,Emirates,EK,Emirates,EK,International,Middle East,Passenger,Wide Body,Boeing,777,31,17173969
7/1/2012,2012,7,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,31,18497900
7/1/2012,2012,7,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,184,13818400
7/1/2012,2012,7,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,1,630000
7/1/2012,2012,7,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,30,18900000
7/1/2012,2012,7,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,19,494000
7/1/2012,2012,7,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,120,11640000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,970,137934000
7/1/2012,2012,7,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,38,6517000
7/1/2012,2012,7,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,292,50078000
7/1/2012,2012,7,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,6,853200
7/1/2012,2012,7,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,62,8816400
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,57,7848900
7/1/2012,2012,7,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,80,10760000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,49,6747300
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,774,106579800
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,92,42320000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,62,28520000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,5,2300000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,80,35600000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,259,82880000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,757,14,2772000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1350,267300000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,31,19530000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,32,20160000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,153,96390000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,1,630000
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,2,314600
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,1,157300
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,32,4667800
7/1/2012,2012,7,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,30,4389000
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,93,20832000
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,28,5544000
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,182,28628600
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,53,7806900
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,495,72335700
7/1/2012,2012,7,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,106,13659200
